Ticker,Nama,Grup,Sektor,Syariah,Status,Skor,Flag,Harga,PER,PBV,PERvsSektor,PBVvsSektor,ROE%,LabaYoY%,OmzetYoY%,Dividen%,DER,MarketCap(T),Vol20(jt),Nilai(M),VolSpike,RSI14,MA50,MA200,MarginKotor%,MarginOperasi%,MarginBersih%,ROA%,UtangBersih/EBITDA,CurrentRatio,QuickRatio,InterestCoverage,EV/EBITDA,OCF/Laba,FCFYield%,Payout%,Capex/OCF,SkorValuasi,SkorProfitabilitas,SkorKesehatan,SkorPertumbuhan,SkorArusKas,OmzetCAGR3%,LabaCAGR3%,TahunLabaNaik,SahamYoY%,EPS,BVPS,DPS,Saham,Omzet,LabaBersih,EBITDA,EBIT,TotalUtang,Kas,UtangBersih,TotalAset,Ekuitas,OCF,Capex,FCF,Periode,Basis,MataUang
FORE,Fore Kopi Indonesia Tbk.,,Consumer Cyclical,Ya,HOLD,63,,805,68.6,9.73,6.15,5.53,21.11,700.6,148.0,0.0,0.33,7.2,5.2,4.2,0.99,52.9,759,676.0,56.78,7.09,5.22,11.01,-0.05,1.23,0.84,10.24,18.3,3.28,1.41,0.0,0.71,11,75,81,100,56,73.5,,3.0,0.0,11.7276,82.7163,,8918359270.0,2002640150262.046,104590768399.0,391244306269.0,155554221040.0,245381004796.0,263964211784.0,-18583206988.0,1259374902924.0,737693464824.0,342573118202.0,-241679029007.0,100894089195.0,2026-06-30,TTM-gabungan,IDR
PKPK,Paragon Karya Perkasa Tbk.,,Industrials,Ya,HOLD,67,,5500,68.8,20.26,6.4,9.69,34.54,426.8,95.5,0.0,0.0,6.6,2.42,11.3,2.46,82.1,3987,2657.0,32.51,15.28,8.9,10.45,-1.29,0.88,0.63,2935.31,35.96,2.13,2.42,0.0,0.22,9,87,83,100,63,204.4,,3.0,0.0,79.9802,271.4726,,1200000000.0,1078952186000.0,95976210000.0,177153338000.0,174750735000.0,878059000.0,229570938000.0,-228692879000.0,1078472348000.0,325767091000.0,204699119000.0,-44877150000.0,159821969000.0,2026-06-30,TTM,IDR
MBAP,Mitrabara Adiperdana Tbk.,,Energy,Ya,TIPIS,37,"OCF-,FCF-",1715,70.2,0.64,3.01,0.34,0.91,8.7,-7.7,2.22,0.19,2.1,0.24,0.4,0.29,57.9,1544,1591.0,12.88,1.09,1.05,0.66,-3.01,5.2,4.2,6.79,17.98,-4.55,-24.6,0.0,,41,7,93,17,33,-28.4,-79.5,0.0,0.0,24.4438,2669.9184,38.0,1227271952.0,2859178119840.0,29999161920.0,100284415200.0,60407904960.0,637113431040.0,938653491360.0,-301540060320.0,4505704682880.0,3276716021760.0,-136366821120.0,-381447202080.0,-517814023200.0,2026-03-31,TTM,USD
BSIM,Bank Sinarmas Tbk.,,Financial Services,Tidak,TIPIS,31,,980,71.4,2.32,5.41,2.61,3.3,65.7,-9.5,0.0,0.09,19.3,0.79,0.9,0.04,50.9,844,898.0,,,9.17,0.49,,,,,,-0.76,-1.59,0.0,,9,26,,53,59,-1.1,8.9,1.0,0.0,13.7232,422.6712,,19716162403.0,2949756000000.0,270569000000.0,,,744731000000.0,12546056000000.0,-11801325000000.0,60916854000000.0,8333455000000.0,-206364000000.0,-101175000000.0,-307539000000.0,2026-06-30,TTM-gabungan,IDR
BBSI,Krom Bank Indonesia Tbk.,,Financial Services,Tidak,TIPIS,45,,4520,73.5,4.66,5.57,5.24,6.53,242.4,306.1,0.0,0.0,16.6,0.0,0.0,0.06,27.6,4650,4442.0,,,8.09,1.86,,,,,,4.95,6.54,0.0,0.03,9,36,,92,59,135.9,24.2,2.0,0.0,61.4822,970.2424,,3674723301.0,2793710474562.0,225929894819.0,,,6870605988.0,1346075704763.0,-1339205098775.0,15942960738956.0,3565372235443.0,1118228571584.0,-31764130470.0,1086464441114.0,2026-06-30,TTM-gabungan,IDR
STAR,Calculus Global Ventures Tbk,,Financial Services,Tidak,TIPIS,47,,408,79.9,3.61,6.05,4.06,4.62,46.3,69.9,0.0,0.0,2.0,0.43,0.2,0.26,55.3,356,465.0,45.18,-6.73,319.95,4.6,0.5,268.84,268.84,23.62,74.32,-0.06,-0.08,0.0,,9,46,,92,59,13.5,135.8,3.0,0.0,5.1045,113.1107,,4800000602.0,7657845023.0,24501537085.0,26532205739.0,26004991205.0,913954417.0,29732296477.0,13376838042.0,545717655054.0,542931644535.0,-1457029859.0,-27570000.0,-1484599859.0,2026-03-31,TTM,IDR
LIFE,MSIG Life Insurance Indonesi,,Financial Services,Tidak,TIPIS,35,,11250,82.2,2.88,6.23,3.24,3.62,2103.2,16.1,0.85,0.0,23.6,0.04,0.4,0.29,54.7,8360,7503.0,,,9.2,1.93,,,,,,0.93,0.96,72.18,0.14,10,30,,50,80,-4.0,-17.5,1.0,0.0,136.8776,3901.4671,96.0,2100000000.0,3122772000000.0,287443000000.0,,,11136000000.0,787277000000.0,-776141000000.0,15107253000000.0,8193081000000.0,266089000000.0,-38199000000.0,227890000000.0,2026-06-30,TTM-gabungan,IDR
MKAP,Multikarya Asia Pasifik Raya,,Energy,Ya,BOW,59,,1105,84.8,10.57,3.64,5.62,13.27,-5.3,25.4,0.45,0.36,3.6,1.01,1.1,1.71,37.7,1146,942.0,31.57,13.59,10.97,8.58,1.24,2.45,1.53,5.02,51.0,2.4,1.08,55.87,0.7,10,75,80,76,66,27.7,,3.0,0.0,13.0241,104.5854,5.0,3250000000.0,385837800323.0,42328274845.0,72173652360.0,66266638736.0,123614275676.0,32349756574.0,89418108280.0,509095244521.0,339902498017.0,101687459622.0,-71345049517.0,38627644323.0,2026-06-30,TTM,IDR
TPIA,Chandra Asri Pacific Tbk.,Prajogo,Basic Materials,Ya,JUAL,52,FCF-,1820,88.1,2.24,7.73,1.27,3.06,634.7,373.4,0.33,1.49,157.4,152.72,294.1,0.51,40.2,2005,4354.0,104.19,96.27,1.07,1.01,3.08,2.3,1.56,1.5,13.79,3.93,-5.08,71.38,2.14,25,51,48,94,43,43.3,,2.0,-0.05,20.6579,813.5097,6.07,86464496192.0,167700433920000.0,1786176480000.0,14686862880000.0,8595840000000.0,104978241120000.0,51882838560000.0,45214420320000.0,244486415520000.0,70339705440000.0,7021771200000.0,-15019241280000.0,-7997470080000.0,2026-06-30,TTM-gabungan,USD
ROCK,Rockfields Properti Indonesi,,Real Estate,Ya,TIPIS,56,,1915,90.9,3.29,8.5,3.7,3.67,-22.8,-6.8,0.0,0.05,2.7,0.09,0.2,0.31,43.1,1963,2026.0,51.65,32.01,21.86,3.2,0.16,2.61,2.61,98.48,59.47,2.49,2.64,0.0,0.04,8,70,97,56,59,11.6,65.8,2.0,0.0,21.0579,582.5972,,1435185100.0,138229716676.0,30221943557.0,46340170576.0,45149686337.0,43988335713.0,60602818489.0,7527005563.0,939650763958.0,836134817102.0,75111741386.0,-2690859416.0,72420881970.0,2026-06-30,TTM,IDR
MAYA,Bank Mayapada Internasional ,,Financial Services,Tidak,TIPIS,41,,204,95.5,0.28,7.23,0.31,0.31,254.6,0.9,0.0,0.01,5.3,3.02,0.6,5.52,55.8,199,207.0,,,1.68,0.04,,,,,,96.95,100.83,0.0,0.01,47,6,,70,59,19.9,4.9,2.0,0.0,2.1351,727.8491,,26167857730.0,3319622000000.0,55871000000.0,,,174747000000.0,22785812000000.0,-22611065000000.0,169051630000000.0,19046253000000.0,5416753000000.0,-34116000000.0,5382637000000.0,2026-03-31,TTM-gabungan,IDR
BESS,Batulicin Nusantara Maritim ,,Industrials,Ya,TIPIS,53,payout>100,830,100.6,4.27,9.36,2.04,4.49,,,0.53,0.02,2.9,0.34,0.3,0.55,35.9,901,1199.0,30.49,8.65,9.31,4.08,-5.56,6.49,6.49,11.79,85.1,2.75,2.63,134.15,0.03,12,58,97,,54,,,1.0,0.0,8.2499,194.3259,4.36,3440455528.0,304944168619.0,28383310953.0,31494727264.0,30992032380.0,12767303183.0,187991212333.0,-175223909150.0,729404335517.0,668569561934.0,78187435003.0,-2521050633.0,75181399371.0,2026-03-31,TTM-gabungan,IDR
PTRO,Petrosea Tbk,Prajogo,Basic Materials,Tidak,WSE,35,"FCF-,DER>3,laba-30%",5375,104.3,11.66,9.15,6.62,11.46,-79.7,57.1,0.3,3.37,54.2,45.01,240.3,0.86,55.9,5042,6222.0,13.07,7.02,2.88,2.37,8.01,1.29,1.25,1.67,39.96,3.7,-9.86,34.17,3.78,10,57,23,47,39,23.0,-11.0,1.0,0.0,51.5453,460.9565,16.22,10086050000.0,18050766720000.0,519888480000.0,1697287680000.0,1667610720000.0,15651319680000.0,1399967520000.0,13603183200000.0,28509204480000.0,4649230560000.0,1921028160000.0,-7265882400000.0,-5344854240000.0,2026-03-31,TTM-gabungan,USD
IMPC,Impack Pratama Industri Tbk.,,Industrials,Ya,JUAL,66,,1480,105.0,25.65,9.77,12.27,29.6,60.0,37.6,0.0,0.34,80.9,25.41,40.9,0.75,44.0,1520,2185.0,40.46,20.9,15.94,15.62,0.15,2.44,1.31,13.78,67.94,1.07,0.68,0.0,0.33,9,89,89,90,58,15.0,26.3,3.0,0.77,14.0973,57.7108,,54685279100.0,4836446980829.0,770912516093.0,1193915371877.0,1086892985181.0,1060939124233.0,479224105745.0,182059582995.0,5324652475270.0,3155931451735.0,824563618913.0,-275113977785.0,549449641128.0,2026-06-30,TTM-gabungan,IDR
AGII,Samator Indo Gas Tbk.,,Basic Materials,Ya,HOLD,42,bunga<1.5,3490,106.0,2.83,9.3,1.61,2.7,102.0,9.9,0.33,1.04,10.7,0.52,1.8,1.01,63.6,3035,2647.0,46.68,14.6,3.22,1.21,4.92,1.82,1.37,1.44,21.93,5.01,1.56,34.61,0.67,17,49,41,51,67,4.8,-12.9,1.0,0.0,32.9247,1234.6145,11.42,3066660000.0,3134889000000.0,100969000000.0,629214000000.0,459877000000.0,3926152000000.0,627665000000.0,3095838000000.0,8424518000000.0,3786143000000.0,505499000000.0,-338715000000.0,166784000000.0,2026-06-30,TTM,IDR
HATM,Habco Trans Maritima Tbk.,,Industrials,Ya,BOW,47,,545,121.7,2.89,11.32,1.38,2.39,-26.2,6.2,0.37,0.08,4.7,15.87,9.3,0.16,46.7,550,396.0,9.79,5.8,4.03,2.05,0.51,3.46,2.06,4.27,86.42,4.47,3.27,36.76,2.08,17,46,85,38,61,37.5,-12.0,1.0,0.0,4.4764,188.6971,2.0,8680000000.0,965157672959.0,38855566106.0,55064020629.0,50720929525.0,132008749974.0,159655712016.0,28282406122.0,1903735243418.0,1637890971214.0,173660616875.0,-361647611276.0,154795280394.0,2026-06-30,TTM,IDR
JARR,Jhonlin Agro Raya Tbk.,,Consumer Defensive,Ya,HOLD,54,,3580,123.8,16.39,12.51,8.15,14.14,96.9,16.2,0.18,0.86,33.0,24.36,88.4,0.72,58.2,2676,2446.0,19.17,10.65,6.67,6.6,2.71,3.95,2.8,3.76,73.31,0.8,0.18,22.47,0.72,9,60,68,83,61,-2.7,86.1,3.0,0.0,28.9278,218.3955,6.5,9230665050.0,4001350102753.0,267022728360.0,468101071964.0,465346513582.0,1727116055442.0,456938119001.0,1269461926934.0,4093556445452.0,2015935833918.0,214332225622.0,-154832256434.0,59499969188.0,2026-06-30,TTM-gabungan,IDR
DNET,Indoritel Makmur Internasion,Salim,Communication Services,Tidak,TIPIS,40,"FCF-,kas<laba",9750,124.2,8.86,7.02,4.49,7.48,-19.4,17.8,0.05,0.45,138.3,0.01,0.1,1.43,42.5,9844,9448.0,,11.9,62.99,4.84,2.65,0.97,0.97,3.2,59.05,0.39,-0.43,0.0,2.38,9,51,58,50,40,14.2,-0.9,2.0,0.0,78.5028,1100.6655,5.0,14184000000.0,1767634000000.0,1113484000000.0,2452017000000.0,1660423000000.0,7043116000000.0,509825000000.0,6492694000000.0,24090881000000.0,15611840000000.0,434846000000.0,-1035115000000.0,-600269000000.0,2026-06-30,TTM-gabungan,IDR
IRSX,Folago Global Nusantara Tbk.,,Technology,Ya,WSE,56,"FCF-,bunga<1.5,dilusi",438,128.1,12.37,1.78,5.98,12.55,624.6,233.4,0.04,0.01,3.7,68.74,28.8,1.33,62.0,368,446.0,13.59,7.97,5.51,10.89,-2.25,5.72,5.63,-420.02,83.8,1.08,-0.71,0.0,1.12,13,65,76,96,23,36.3,83.8,2.0,23.89,3.4184,35.4027,0.17,8539117013.0,529638949952.0,29189983502.0,43466963206.0,42737788176.0,1805768464.0,99487728080.0,-97681959616.0,369473651432.0,302308062771.0,31663602255.0,-35507357639.0,-26721210117.0,2026-03-31,TTM,IDR
MLPT,Multipolar Technology Tbk.,,Technology,Ya,JUAL,58,,1030,130.6,65.1,1.82,31.45,49.88,69.9,19.0,0.52,0.29,48.3,2.7,3.2,0.56,34.1,1356,1342.0,16.64,9.65,9.41,10.3,-0.58,1.03,0.54,19.14,97.44,1.67,1.05,65.44,0.18,13,84,81,54,70,3.7,-15.6,1.0,0.0,7.885,15.8215,5.34,46875000000.0,3928103000000.0,369609000000.0,492568000000.0,478137000000.0,214118000000.0,499334000000.0,-285216000000.0,3736688000000.0,741634000000.0,616234000000.0,-110581000000.0,505653000000.0,2026-06-30,TTM-gabungan,IDR
BRMS,Bumi Resources Minerals Tbk.,Bakrie,Basic Materials,Ya,WSE,43,"FCF-,kas<laba,laba-30%",680,135.9,4.31,11.92,2.45,3.23,-132.0,-58.4,0.0,0.23,96.4,316.56,228.4,0.44,47.6,653,810.0,55.02,33.42,17.81,3.11,3.22,3.14,2.72,3.2,73.76,0.45,-1.83,0.0,6.52,9,48,67,59,36,177.7,54.1,3.0,-0.0,5.0052,157.6632,,141784040338.0,3983541200160.0,709660491360.0,1366859363520.0,1350361779840.0,5204897288160.0,570646311360.0,4403013734400.0,25094715542400.0,22354123606560.0,319596421440.0,-2082229233120.0,-1762632811680.0,2026-06-30,TTM-gabungan,USD
SMDM,Suryamas Dutamakmur Tbk,,Real Estate,Ya,TIPIS,32,"OCF-,FCF-,laba-30%",525,137.6,1.07,12.86,1.2,0.79,-306.4,-16.7,0.0,0.01,2.5,0.05,0.0,0.03,40.3,554,638.0,66.4,8.78,4.56,0.51,-3.48,4.46,0.97,2.65,65.12,-2.95,-2.39,0.0,,21,14,84,10,44,-12.0,-48.7,1.0,0.0,3.8153,489.6663,,4772138237.0,399592128061.0,18206991310.0,36523418523.0,29876230393.0,30763989090.0,157811507270.0,-127047518180.0,3646522130342.0,2336755224863.0,-53773848822.0,-6009410537.0,-59783259359.0,2026-06-30,TTM,IDR
ARGO,Argo Pantes Tbk,,Consumer Cyclical,Tidak,TIPIS,38,"DER>3,bunga<1.5,laba-30%",1160,141.0,23.08,12.65,13.11,17.83,-248.1,-7.0,0.0,4.31,3.7,0.19,0.2,0.63,49.3,1154,1037.0,121.16,13.29,23.84,2.24,17.91,0.52,0.51,1.31,125.23,3.6,1.77,0.0,0.31,9,80,10,39,62,6.7,,3.0,0.0,8.227,50.2605,,3174339029.0,109555901875.0,26115145051.0,34310125806.0,16878916047.0,687171143780.0,72465372190.0,614483689750.0,1182309653588.0,159543863030.0,94014379062.0,-28697291463.0,65317087599.0,2026-06-30,TTM,IDR
BREN,Barito Renewables Energy Tbk,Prajogo,Utilities,Tidak,JUAL,53,DER>3,3100,151.8,33.57,5.84,8.95,24.74,28.9,12.5,0.13,3.03,414.7,13.7,44.6,0.79,41.4,3358,5652.0,,72.64,24.06,3.92,3.48,1.63,1.58,4.06,46.21,1.63,0.31,19.83,0.72,9,87,46,69,61,2.0,13.2,3.0,-0.01,20.4282,92.3429,4.09,133779520000.0,11358425760000.0,2732873280000.0,9706266240000.0,7944403200000.0,37445770080000.0,3591675840000.0,33779111520000.0,71803839840000.0,12353589600000.0,4455912960000.0,-3190797120000.0,1265115840000.0,2026-06-30,TTM-gabungan,USD
MMIX,Multi Medika Internasional T,,Healthcare,Ya,HOLD,53,kas<laba,885,169.6,160.92,9.92,89.9,94.88,,,0.0,0.02,4.2,29.63,24.6,0.47,76.8,778,449.0,37.23,18.19,13.77,22.92,-0.04,1.26,0.81,37.6,126.47,0.24,0.03,0.0,0.8,9,73,87,,42,,,,,5.2176,5.4995,,4800000000.0,181842177291.0,25044692169.0,33578895203.0,33092867897.0,416240848.0,1624244003.0,-1208003155.0,109267361311.0,26397567356.0,6055318259.0,-4826959676.0,1228358583.0,,Tahunan,IDR
ARKO,Arkora Hydro Tbk.,,Utilities,Tidak,JUAL,32,"OCF-,FCF-",3900,179.4,20.7,6.9,5.52,12.26,22.8,-9.1,0.0,1.92,11.4,3.72,16.3,0.6,32.1,4791,6496.0,25.77,3.1,19.08,3.93,6.66,0.58,0.58,1.67,83.19,-1.57,-1.0,0.0,,9,39,21,57,47,11.5,6.7,2.0,0.0,21.7426,188.394,,2928495000.0,333797154288.0,63673016245.0,149242325088.0,141496926114.0,1061418321764.0,67227112073.0,994191209691.0,1742160654641.0,551710966558.0,-99839664192.0,-14497379522.0,-114717573220.0,2026-06-30,TTM,IDR
INET,Sinergi Inti Andalan Prima T,,Communication Services,Ya,WSE,57,"FCF-,dilusi",316,193.1,1.94,10.91,0.98,1.89,790.6,3069.6,0.01,0.42,7.1,530.01,183.5,0.54,49.2,285,356.0,18.28,12.35,7.9,1.23,-42.95,3.7,3.7,3.47,60.07,9.6,-0.3,2.09,1.06,23,51,84,96,28,66.3,161.2,2.0,78.68,1.6365,162.5672,0.04,22374111088.0,463320510152.0,36614433881.0,68633082367.0,65952664667.0,1542564584166.0,4490291870699.0,-2947727286533.0,5690551419774.0,3637297437905.0,351470707287.0,-372595130668.0,-21124423381.0,2026-03-31,TTM,IDR
MORA,Ekamas Mora Republik Tbk.,,Communication Services,Ya,JUAL,43,FCF-,5000,200.4,6.57,11.32,3.33,4.74,75.5,103.8,0.0,0.98,118.2,0.42,2.3,0.58,40.2,5564,7139.0,59.98,28.41,11.9,2.05,9.43,1.32,1.1,2.66,85.37,3.14,-0.7,0.0,1.45,9,64,43,58,42,-4.9,-8.2,1.0,0.0,24.9498,761.2422,,23646668691.0,4958774764820.0,589980532807.0,1556907629185.0,1446508767846.0,17603756394579.0,2824206316914.0,14687357404168.0,43126828029746.0,18000841166282.0,1850559475830.0,-2683890325656.0,-833330849826.0,2026-06-30,TTM-gabungan,IDR
SMMT,Golden Eagle Energy Tbk.,,Energy,Ya,HOLD,33,laba-30%,3170,214.2,18.49,9.19,9.84,6.52,-62.9,-20.9,0.0,0.82,10.9,1.03,2.9,0.85,76.9,2171,1709.0,7.63,3.24,2.93,2.81,2.9,0.89,0.68,4.49,109.01,6.57,0.96,0.0,0.69,9,50,52,22,40,15.4,-44.1,1.0,8.73,14.7982,171.4533,,3425000000.0,1731925416480.0,50683843200.0,102313743840.0,102313743840.0,478672386240.0,182252462880.0,296419923360.0,2155294352640.0,587227438080.0,333048999840.0,-228422655360.0,104626344480.0,2026-03-31,TTM,USD
SAME,Sarana Meditama Metropolitan,,Healthcare,Ya,TIPIS,42,laba-30%,292,248.5,1.31,14.53,0.73,0.53,-45.2,15.9,0.0,0.23,5.0,1.23,0.4,0.26,41.9,301,332.0,29.05,5.42,1.02,0.36,3.94,0.42,0.38,1.68,29.6,17.31,2.09,0.0,0.7,28,37,40,61,58,10.1,90.5,2.0,0.1,1.175,222.9047,,17164632545.0,1976828817263.0,20167986664.0,195288847344.0,116538161767.0,898047025763.0,128062031460.0,769197332284.0,5712516495098.0,3826077410805.0,349131024359.0,-244282085862.0,104848938497.0,2026-06-30,TTM-gabungan,IDR
CLAY,Citra Putra Realty Tbk.,,Consumer Cyclical,Tidak,TIPIS,52,DER>3,2750,268.0,247.46,24.04,140.6,166.13,418.0,84.7,0.0,9.37,7.1,0.02,0.1,1.16,54.8,2651,2695.0,54.63,29.01,15.06,5.04,4.21,0.41,0.4,2.86,126.49,2.16,0.64,0.0,0.2,9,91,20,85,59,4.0,,2.0,0.0,10.2608,11.1127,,2570000000.0,175055365614.0,26370200974.0,57798907622.0,52901660250.0,267461446847.0,23897303283.0,243564143564.0,514682060439.0,28559546710.0,56887632693.0,-11418849819.0,45468782874.0,2026-06-30,TTM,IDR
HUMI,Humpuss Maritim Internasiona,,Industrials,Tidak,JUAL,35,"FCF-,bunga<1.5,laba-30%",129,293.1,0.86,27.27,0.41,0.29,-83.4,-7.1,0.13,0.86,2.3,44.82,6.3,0.42,43.3,140,183.0,19.33,7.63,0.35,0.14,5.63,1.35,1.24,1.12,16.39,36.05,-18.61,0.0,2.51,36,37,41,27,30,11.9,-25.9,2.0,0.09,0.4401,149.6045,0.17,18062555417.0,2285086048800.0,7949642400.0,216487811040.0,195222377760.0,2321979056640.0,663193138560.0,1219016403360.0,6215615265120.0,2702239020480.0,286578450240.0,-720285375840.0,-433706925600.0,2026-03-31,TTM-gabungan,USD
RLCO,Abadi Lestari Indonesia Tbk.,,Consumer Defensive,Tidak,-,45,"OCF-,FCF-",4090,295.0,39.33,29.8,19.57,22.26,,,0.0,1.53,12.8,0.46,2.1,0.53,39.0,4457,,18.05,13.93,6.81,5.88,4.72,1.49,0.87,2.48,143.91,-1.24,-0.46,0.0,,9,47,40,89,49,18.7,67.1,2.0,0.0,13.8644,104.0048,,3125000000.0,636225640892.0,43326339484.0,91824220926.0,90768735027.0,498747000000.0,65768096690.0,432978903310.0,835822289074.0,325014861619.0,-53626742851.0,-32858700000.0,-58371847593.0,2026-06-30,TTM-gabungan,IDR
DCII,DCI Indonesia Tbk.,,Real Estate,Ya,TIPIS,59,FCF-,201000,429.0,103.5,40.09,116.29,28.12,-15.3,18.8,0.0,0.55,479.1,0.0,0.1,0.31,52.6,198378,206568.0,51.68,46.27,37.44,16.71,1.58,1.04,1.02,12.65,340.99,1.33,-0.2,0.0,1.64,8,94,73,74,42,34.5,39.6,3.0,0.0,468.5567,1942.0728,,2383745900.0,2983331000000.0,1116920000000.0,1411646000000.0,1408587000000.0,2552706000000.0,322516000000.0,2229149000000.0,8016886000000.0,4629408000000.0,1485664000000.0,-2432059000000.0,-946395000000.0,2026-06-30,TTM-gabungan,IDR
PGUN,Pradiksi Gunatama Tbk.,,Consumer Defensive,Ya,HOLD,47,laba-30%,9725,463.9,29.02,46.86,14.44,6.4,-73.5,-21.2,0.07,0.15,55.8,0.13,1.3,0.51,56.1,8643,8953.0,39.12,24.31,16.88,4.76,1.3,1.84,0.71,5.81,250.52,2.2,0.3,33.25,0.36,9,73,76,18,70,-7.7,-2.6,1.0,0.0,20.9633,335.1092,6.97,5737848882.0,712529402892.0,120284198954.0,223906709380.0,180480114257.0,291926187983.0,399112079.0,291527075904.0,2425365581412.0,1922805844805.0,264299287225.0,-96020649349.0,168278637876.0,2026-06-30,TTM-gabungan,IDR
CYBR,ITSEC Asia Tbk.,,Technology,Ya,JUAL,38,"OCF-,FCF-,laba-30%",500,489.4,26.41,6.8,12.76,7.81,-136.3,-45.5,0.0,0.17,6.7,27.39,14.4,0.39,34.8,549,662.0,48.24,13.98,2.87,3.76,0.05,2.36,2.36,6.93,132.95,-1.39,-0.8,0.0,,7,30,89,35,42,41.3,,2.0,2.4,1.0217,18.9292,,13430497494.0,477874458603.0,13722099405.0,50529503852.0,38005022796.0,44119566358.0,7598632966.0,2672933324.0,463362507923.0,254228594710.0,-19019068210.0,-34733184159.0,-53752252369.0,2026-03-31,TTM-gabungan,IDR
BUVA,Bukit Uluwatu Villa Tbk.,Hapsoro,Consumer Cyclical,Tidak,JUAL,44,"FCF-,laba-30%,dilusi",665,624.7,7.6,56.03,4.32,1.47,-76.9,47.8,0.0,0.21,16.4,78.63,57.7,0.52,37.3,774,1066.0,70.76,17.94,6.83,1.08,2.26,1.78,1.76,2.43,168.01,3.5,-0.1,0.0,1.18,9,56,69,58,26,18.5,,2.0,19.56,1.0645,87.5344,,24617054642.0,383412133516.0,26205820701.0,98765986446.0,54205743607.0,455129707485.0,230776468678.0,223183531322.0,2732075317559.0,2154839009675.0,91799815271.0,-108428625949.0,-16628810678.0,2026-06-30,TTM-gabungan,IDR
CASA,Capital Financial Indonesia ,,Financial Services,Tidak,TIPIS,28,bunga<1.5,1800,664.0,11.97,50.3,13.45,1.88,43.0,-63.1,0.0,0.13,98.1,0.04,0.1,0.13,47.0,1823,1576.0,,,3.25,0.45,,,,1.25,,-19.15,-2.88,0.0,,9,14,,56,59,-22.1,67.0,2.0,0.0,2.7108,150.3217,,54476269803.0,4546165000000.0,147672000000.0,,1350363000000.0,1047675000000.0,2163527000000.0,-1115852000000.0,33546952000000.0,8188967000000.0,-2827378000000.0,1350000000.0,-2823100000000.0,2026-06-30,TTM-gabungan,IDR
AYAM,Janu Putra Sejahtera Tbk.,,Consumer Defensive,Ya,HOLD,30,,500,1039.7,9.34,105.02,4.65,0.9,53.4,-46.2,0.0,0.19,2.0,21.65,10.7,0.99,59.5,457,385.0,5.19,-0.97,0.88,0.38,5.19,1.0,0.1,1.59,286.39,4.58,0.3,0.0,0.31,9,37,41,24,59,-12.3,-81.8,0.0,0.0,0.4809,53.5258,,4000000000.0,218651476798.0,1923562689.0,7112273774.0,6711973900.0,39651500012.0,2762341762.0,36889158250.0,520440140932.0,214103014548.0,8817493872.0,-2748604941.0,6068888931.0,2026-03-31,TTM,IDR
BNBA,Bank Bumi Arta Tbk,,Financial Services,Tidak,TIPIS,24,laba-30%,855,1279.7,0.89,96.95,1.0,0.07,-36.0,-3.1,0.0,0.01,2.9,1.08,0.9,1.86,62.2,760,764.0,,,0.68,0.03,,,,,,215.18,16.12,0.0,0.04,31,4,,24,59,-2.7,-37.6,2.0,0.0,0.6681,956.4976,,3388000000.0,333649345899.0,2263390932.0,,,28565442928.0,1267835864494.0,-1239270421566.0,8453477003505.0,3240613745673.0,487043579781.0,-20175009900.0,466868569881.0,2026-03-31,TTM,IDR
BOGA,Apollo Global Interactive Tb,,Consumer Cyclical,Ya,TIPIS,34,bunga<1.5,1555,1432.9,13.05,128.51,7.41,0.91,17.6,-29.7,0.0,0.59,5.9,0.01,0.0,1.3,46.5,1588,1398.0,15.12,4.2,1.27,0.52,1.84,1.27,1.16,1.44,149.74,10.45,0.7,0.0,0.01,9,41,58,22,53,-21.0,-45.3,1.0,0.0,1.0852,119.1866,,3803526210.0,323949408651.0,4127670012.0,39989597112.0,35181739436.0,269110231992.0,195607441653.0,73502790339.0,784898587251.0,453329506437.0,43136446752.0,-323973556.0,41560055618.0,2026-03-31,TTM,IDR
EURO,Estee Gold Feet Tbk.,,Consumer Defensive,Ya,JUAL,34,"FCF-,payout>100",1465,1877.7,70.45,189.67,35.05,3.68,,,0.05,,3.7,2.67,3.8,0.13,45.7,1655,1520.0,21.77,1.07,8.66,3.32,,9.03,9.03,5.14,,0.59,-0.07,111.11,3.28,10,37,83,7,41,-8.9,-30.3,0.0,0.0,0.7802,20.7941,0.8,2548826428.0,22958676000.0,1988619000.0,693103000.0,245346000.0,,7181500000.0,,59233564000.0,53000668000.0,1166178000.0,-3824819000.0,-2658641000.0,,Tahunan,IDR
SURE,Super Energy Tbk.,,Energy,Tidak,TIPIS,37,"ekuitas-,FCF-,bunga<1.5",3110,1916.8,-14.48,82.27,,-0.79,81.3,89.9,0.0,-3.96,4.7,0.02,0.1,0.41,58.7,2814,2762.0,31.2,4.11,0.36,0.17,13.63,0.63,0.61,0.76,65.63,17.09,-7.54,0.0,9.45,10,35,32,80,30,11.2,,1.0,0.0,1.6225,-214.7392,,1497576771.0,681344553310.0,2429858151.0,89561056529.0,33379306080.0,1272859188010.0,26462974761.0,1220516958116.0,1682730847897.0,-321588497915.0,41534715482.0,-392536189184.0,-351001473702.0,2026-06-30,TTM-gabungan,IDR
